<mfield>
       <description name="hps_pair_spectrometer" factory="ASCII" comment="CLAS pair spectrometer"/>
       <symmetry type="dipole-y" format="map" integration="RungeKutta" minStep="1*mm"/>
       <map>
               <coordinate> 
                       <first  name="longitudinal"  npoints="601"  min="-150" max="150" units="cm"/>
                       <second name="transverse"    npoints="51"   min="-25"  max="25"  units="cm"/>
               </coordinate>
               <field unit="gauss"/>
               <interpolation type="none"/>
			   <shift x="12.1" units="cm"/>
			   <shift z="45.72" units="cm"/>

       </map>
</mfield>

-147.5	-18	-18.2516976
-147.5	-17	-18.3398622
-147.5	-16	-18.4236878
-147.5	-15	-18.5027973
-147.5	-14	-18.5772674
-147.5	-13	-18.6470490
-147.5	-12	-18.7118833
-147.5	-11	-18.7718901
-147.5	-10	-18.8268070
-147.5	-9	-18.8767548
-147.5	-8	-18.9215697
-147.5	-7	-18.9612779
-147.5	-6	-18.9957690
-147.5	-5	-19.0249581
-147.5	-4	-19.0489761
-147.5	-3	-19.0676546
-147.5	-2	-19.0809893
-147.5	-1	-19.0890283
-147.5	0	-19.0917152
-147.5	1	-19.0890283
-147.5	2	-19.0809893
-147.5	3	-19.0676546
-147.5	4	-19.0489761
-147.5	5	-19.0249581
-147.5	6	-18.9957690
-147.5	7	-18.9612779
-147.5	8	-18.9215697
-147.5	9	-18.8767548
-147.5	10	-18.8268070
-147.5	11	-18.7718901
-147.5	12	-18.7118833
-147.5	13	-18.6470490
-147.5	14	-18.5772674
-147.5	15	-18.5027973
-147.5	16	-18.4236878
-147.5	17	-18.3398622
-147.5	18	-18.2516976
-147.5	19	-18.1590022
-147.5	20	-18.0621505
-147.5	21	-17.9609880
-147.5	22	-17.8558268
-147.5	23	-17.7466769
-147.5	24	-17.6333898
-147.5	25	-17.5167534
-147	-25	-17.7658139
-147	-24	-17.8850828
-147	-23	-18.0008051
-147	-22	-18.1125384
-147	-21	-18.2201632
-147	-20	-18.3236843
-147	-19	-18.4228261
-147	-18	-18.5176368
-147	-17	-18.6079552
-147	-16	-18.6936455
-147	-15	-18.7746837
-147	-14	-18.8508854
-147	-13	-18.9222925
-147	-12	-18.9886701
-147	-11	-19.0500369
-147	-10	-19.1063020
-147	-9	-19.1573801
-147	-8	-19.2032579
-147	-7	-19.2438557
-147	-6	-19.2792166
-147	-5	-19.3091290
-147	-4	-19.3336405
-147	-3	-19.3528073
-147	-2	-19.3664030
-147	-1	-19.3746584
-147	0	-19.3773841
-147	1	-19.3746584
-147	2	-19.3664030
-147	3	-19.3528073
-147	4	-19.3336405
-147	5	-19.3091290
-147	6	-19.2792166
-147	7	-19.2438557
-147	8	-19.2032579
-147	9	-19.1573801
-147	10	-19.1063020
-147	11	-19.0500369
-147	12	-18.9886701
-147	13	-18.9222925
-147	14	-18.8508854
-147	15	-18.7746837
-147	16	-18.6936455
-147	17	-18.6079552
-147	18	-18.5176368
-147	19	-18.4228261
-147	20	-18.3236843
-147	21	-18.2201632
-147	22	-18.1125384
-147	23	-18.0008051
-147	24	-17.8850828
-147	25	-17.7658139
-146.5	-25	-18.0224535
-146.5	-24	-18.1444651
-146.5	-23	-18.2628100
-146.5	-22	-18.3772660
-146.5	-21	-18.4874211
-146.5	-20	-18.5933917
-146.5	-19	-18.6949489
-146.5	-18	-18.7919368
-146.5	-17	-18.8844789
-146.5	-16	-18.9721910
-146.5	-15	-19.0551880
-146.5	-14	-19.1331783
-146.5	-13	-19.2063123
-146.5	-12	-19.2742964
-146.5	-11	-19.3370913
-146.5	-10	-19.3947453
-146.5	-9	-19.4469822
-146.5	-8	-19.4940565
-146.5	-7	-19.5355873
-146.5	-6	-19.5717549
-146.5	-5	-19.6024303
-146.5	-4	-19.6275330
-146.5	-3	-19.6471213
-146.5	-2	-19.6610569
-146.5	-1	-19.6694496
-146.5	0	-19.6722496
-146.5	1	-19.6694496
-146.5	2	-19.6610569
-146.5	3	-19.6471213
-146.5	4	-19.6275330
-146.5	5	-19.6024303
-146.5	6	-19.5717549
-146.5	7	-19.5355873
-146.5	8	-19.4940565
-146.5	9	-19.4469822
-146.5	10	-19.3947453
-146.5	11	-19.3370913
-146.5	12	-19.2742964
-146.5	13	-19.2063123
-146.5	14	-19.1331783
-146.5	15	-19.0551880
-146.5	16	-18.9721910
-146.5	17	-18.8844789
-146.5	18	-18.7919368
-146.5	19	-18.6949489
-146.5	20	-18.5933917
-146.5	21	-18.4874211
-146.5	22	-18.3772660
-146.5	23	-18.2628100
-146.5	24	-18.1444651
-146.5	25	-18.0224535
-146	-25	-18.2867067
-146	-24	-18.4116514
-146	-23	-18.5326935
-146	-22	-18.6499256
-146	-21	-18.7627630
-146	-20	-18.8713021
-146	-19	-18.9753322
-146	-18	-19.0746961
-146	-17	-19.1694826
-146	-16	-19.2592539
-146	-15	-19.3442996
-146	-14	-19.4242089
-146	-13	-19.4991017
-146	-12	-19.5687150
-146	-11	-19.6330628
-146	-10	-19.6921298
-146	-9	-19.7455927
-146	-8	-19.7938601
-146	-7	-19.8363714
-146	-6	-19.8734754
-146	-5	-19.9048591
-146	-4	-19.9305842
-146	-3	-19.9506780
-146	-2	-19.9648843
-146	-1	-19.9735201
-146	0	-19.9764198
-146	1	-19.9735201
-146	2	-19.9648843
-146	3	-19.9506780
-146	4	-19.9305842
-146	5	-19.9048591
-146	6	-19.8734754
-146	7	-19.8363714
-146	8	-19.7938601
-146	9	-19.7455927
-146	10	-19.6921298
-146	11	-19.6330628
-146	12	-19.5687150
-146	13	-19.4991017
-146	14	-19.4242089
-146	15	-19.3442996
-146	16	-19.2592539
-146	17	-19.1694826
-146	18	-19.0746961
-146	19	-18.9753322
-146	20	-18.8713021
-146	21	-18.7627630
-146	22	-18.6499256
-146	23	-18.5326935
-146	24	-18.4116514
-146	25	-18.2867067
-145.5	-25	-18.5586271
-145.5	-24	-18.6865215
-145.5	-23	-18.8104536
-145.5	-22	-18.9305339
-145.5	-21	-19.0461697
-145.5	-20	-19.1573860
-145.5	-19	-19.2639847
-145.5	-18	-19.3657681
-145.5	-17	-19.4628870
-145.5	-16	-19.5548715
-145.5	-15	-19.6420704
-145.5	-14	-19.7238886
-145.5	-13	-19.8006447
-145.5	-12	-19.8720390
-145.5	-11	-19.9379359
-145.5	-10	-19.9984733
-145.5	-9	-20.0532877
-145.5	-8	-20.1027660
-145.5	-7	-20.1463221
-145.5	-6	-20.1842935
-145.5	-5	-20.2164999
-145.5	-4	-20.2428170
-145.5	-3	-20.2634509
-145.5	-2	-20.2779869
-145.5	-1	-20.2868268
-145.5	0	-20.2897823
-145.5	1	-20.2868268
-145.5	2	-20.2779869
-145.5	3	-20.2634509
-145.5	4	-20.2428170
-145.5	5	-20.2164999
-145.5	6	-20.1842935
-145.5	7	-20.1463221
-145.5	8	-20.1027660
-145.5	9	-20.0532877
-145.5	10	-19.9984733
-145.5	11	-19.9379359
-145.5	12	-19.8720390
-145.5	13	-19.8006447
-145.5	14	-19.7238886
-145.5	15	-19.6420704
-145.5	16	-19.5548715
-145.5	17	-19.4628870
-145.5	18	-19.3657681
-145.5	19	-19.2639847
-145.5	20	-19.1573860
-145.5	21	-19.0461697
-145.5	22	-18.9305339
-145.5	23	-18.8104536
-145.5	24	-18.6865215
-145.5	25	-18.5586271
-145	-25	-18.8380998
-145	-24	-18.9691146
-145	-23	-19.0960062
-145	-22	-19.2191161
-145	-21	-19.3376218
-145	-20	-19.4516451
-145	-19	-19.5609021
-145	-18	-19.6652186
-145	-17	-19.7647810
-145	-16	-19.8590126
-145	-15	-19.9484639
-145	-14	-20.0323283
-145	-13	-20.1109929
-145	-12	-20.1841745
-145	-11	-20.2517370
-145	-10	-20.3138265
-145	-9	-20.3699487
-145	-8	-20.4206650
-145	-7	-20.4653225
-145	-6	-20.5042612
-145	-5	-20.5372946
-145	-4	-20.5642705
-145	-3	-20.5854158
-145	-2	-20.6003186
-145	-1	-20.6093802
-145	0	-20.6123673
-145	1	-20.6093802
-145	2	-20.6003186
-145	3	-20.5854158
-145	4	-20.5642705
-145	5	-20.5372946
-145	6	-20.5042612
-145	7	-20.4653225
-145	8	-20.4206650
-145	9	-20.3699487
-145	10	-20.3138265
-145	11	-20.2517370
-145	12	-20.1841745
-145	13	-20.1109929
-145	14	-20.0323283
-145	15	-19.9484639
-145	16	-19.8590126
-145	17	-19.7647810
-145	18	-19.6652186
-145	19	-19.5609021
-145	20	-19.4516451
-145	21	-19.3376218
-145	22	-19.2191161
-145	23	-19.0960062
-145	24	-18.9691146
-145	25	-18.8380998
-144.5	-25	-19.1251934
-144.5	-24	-19.2594406
-144.5	-23	-19.3894309
-144.5	-22	-19.5156826
-144.5	-21	-19.6371647
-144.5	-20	-19.7540784
-144.5	-19	-19.8660751
-144.5	-18	-19.9730433
-144.5	-17	-20.0751375
-144.5	-16	-20.1717527
-144.5	-15	-20.2634545
-144.5	-14	-20.3494841
-144.5	-13	-20.4301295
-144.5	-12	-20.5051675
-144.5	-11	-20.5743911
-144.5	-10	-20.6380753
-144.5	-9	-20.6956143
-144.5	-8	-20.7476790
-144.5	-7	-20.7934422
-144.5	-6	-20.8333935
-144.5	-5	-20.8672602
-144.5	-4	-20.8948808
-144.5	-3	-20.9165962
-144.5	-2	-20.9318671
-144.5	-1	-20.9411730
-144.5	0	-20.9442412
-144.5	1	-20.9411730
-144.5	2	-20.9318671
-144.5	3	-20.9165962
-144.5	4	-20.8948808
-144.5	5	-20.8672602
-144.5	6	-20.8333935
-144.5	7	-20.7934422
-144.5	8	-20.7476790
-144.5	9	-20.6956143
-144.5	10	-20.6380753
-144.5	11	-20.5743911
-144.5	12	-20.5051675
-144.5	13	-20.4301295
-144.5	14	-20.3494841
-144.5	15	-20.2634545
-144.5	16	-20.1717527
-144.5	17	-20.0751375
-144.5	18	-19.9730433
-144.5	19	-19.8660751
-144.5	20	-19.7540784
-144.5	21	-19.6371647
-144.5	22	-19.5156826
-144.5	23	-19.3894309
-144.5	24	-19.2594406
-144.5	25	-19.1251934
-144	-25	-19.4198950
-144	-24	-19.5575195
-144	-23	-19.6907378
-144	-22	-19.8202109
-144	-21	-19.9447894
-144	-20	-20.0647040
-144	-19	-20.1795496
-144	-18	-20.2892589
-144	-17	-20.3939907
-144	-16	-20.4930679
-144	-15	-20.5870914
-144	-14	-20.6752721
-144	-13	-20.7580212
-144	-12	-20.8349744
-144	-11	-20.9060002
-144	-10	-20.9713368
-144	-9	-21.0302920
-144	-8	-21.0836888
-144	-7	-21.1306723
-144	-6	-21.1716667
-144	-5	-21.2064017
-144	-4	-21.2347182
-144	-3	-21.2570306
-144	-2	-21.2726413
-144	-1	-21.2821841
-144	0	-21.2853157
-144	1	-21.2821841
-144	2	-21.2726413
-144	3	-21.2570306
-144	4	-21.2347182
-144	5	-21.2064017
-144	6	-21.1716667
-144	7	-21.1306723
-144	8	-21.0836888
-144	9	-21.0302920
-144	10	-20.9713368
-144	11	-20.9060002
-144	12	-20.8349744
-144	13	-20.7580212
-144	14	-20.6752721
-144	15	-20.5870914
-144	16	-20.4930679
-144	17	-20.3939907
-144	18	-20.2892589
-144	19	-20.1795496
-144	20	-20.0647040
-144	21	-19.9447894
-144	22	-19.8202109
-144	23	-19.6907378
-144	24	-19.5575195
-144	25	-19.4198950
-143.5	-25	-19.7222172
-143.5	-24	-19.8633168
-143.5	-23	-19.9998904
-143.5	-22	-20.1326961
-143.5	-21	-20.2604775
-143.5	-20	-20.3834598
-143.5	-19	-20.5013328
-143.5	-18	-20.6138067
-143.5	-17	-20.7212544
-143.5	-16	-20.8229022
-143.5	-15	-20.9193342
-143.5	-14	-21.0098222
-143.5	-13	-21.0947257
-143.5	-12	-21.1736670
-143.5	-11	-21.2464801
-143.5	-10	-21.3135519
-143.5	-9	-21.3740201
-143.5	-8	-21.4288440
-143.5	-7	-21.4770082
-143.5	-6	-21.5190637
-143.5	-5	-21.5546613
-143.5	-4	-21.5837705
-143.5	-3	-21.6066123
-143.5	-2	-21.6226470
-143.5	-1	-21.6323976
-143.5	0	-21.6356440
-143.5	1	-21.6323976
-143.5	2	-21.6226470
-143.5	3	-21.6066123
-143.5	4	-21.5837705
-143.5	5	-21.5546613
-143.5	6	-21.5190637
-143.5	7	-21.4770082
-143.5	8	-21.4288440
-143.5	9	-21.3740201
-143.5	10	-21.3135519
-143.5	11	-21.2464801
-143.5	12	-21.1736670
-143.5	13	-21.0947257
-143.5	14	-21.0098222
-143.5	15	-20.9193342
-143.5	16	-20.8229022
-143.5	17	-20.7212544
-143.5	18	-20.6138067
-143.5	19	-20.5013328
-143.5	20	-20.3834598
-143.5	21	-20.2604775
-143.5	22	-20.1326961
-143.5	23	-19.9998904
-143.5	24	-19.8633168
-143.5	25	-19.7222172
-143	-25	-20.0321270
-143	-24	-20.1768965
-143	-23	-20.3168730
-143	-22	-20.4531406
-143	-21	-20.5842530
-143	-20	-20.7103874
-143	-19	-20.8313117
-143	-18	-20.9467339
-143	-17	-21.0570264
-143	-16	-21.1612258
-143	-15	-21.2602447
-143	-14	-21.3530575
-143	-13	-21.4401827
-143	-12	-21.5211770
-143	-11	-21.5959131
-143	-10	-21.6647152
-143	-9	-21.7267559
-143	-8	-21.7829808
-143	-7	-21.8324246
-143	-6	-21.8755486
-143	-5	-21.9121098
-143	-4	-21.9419577
-143	-3	-21.9654150
-143	-2	-21.9818519
-143	-1	-21.9918948
-143	0	-21.9952146
-143	1	-21.9918948
-143	2	-21.9818519
-143	3	-21.9654150
-143	4	-21.9419577
-143	5	-21.9121098
-143	6	-21.8755486
-143	7	-21.8324246
-143	8	-21.7829808
-143	9	-21.7267559
-143	10	-21.6647152
-143	11	-21.5959131
-143	12	-21.5211770
-143	13	-21.4401827
-143	14	-21.3530575
